,video_id,channelTitle,title,description,tags,publishedAt,duration,definition,caption
2649,8CqhYsIZY4I,SBM Label,Jan rapowanie & NOCNY - Uśmiech [cały album],749,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-03-13T12:00:46Z,PT34M34S,hd,false
2650,gOQDw-lxqgU,SBM Label,KACPERCZYK feat. Białas - Zombie,568,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-03-06T12:59:00Z,PT3M23S,hd,false
2651,-spv_MF8tmw,SBM Label,Jan-rapowanie & NOCNY - Thx,627,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:01:11Z,PT3M8S,hd,false
2652,p7WR2-kcdno,SBM Label,Jan-rapowanie & NOCNY - Zapałki,631,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:01:02Z,PT2M24S,hd,false
2653,EKHdixrWe_c,SBM Label,Jan-rapowanie & NOCNY - GŁÓWNY (cuty DJ Kebs),630,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT3M5S,hd,false
2654,FHx0s2mo6Gw,SBM Label,Jan-rapowanie & NOCNY - Gap year,635,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT2M40S,hd,false
2655,JFPX9IljCVg,SBM Label,Jan-rapowanie & NOCNY - Nikt mi nie kazał,644,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT2M38S,hd,false
2656,MEkoznHOCNA,SBM Label,Jan-rapowanie & NOCNY - mY,626,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT2M55S,hd,false
2657,MXYeRsKN-Uo,SBM Label,Jan-rapowanie & NOCNY - CENTRALNY,633,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT2M42S,hd,false
2658,XKvUct9bqn0,SBM Label,Jan-rapowanie & NOCNY - Bąbelek,631,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT3M5S,hd,false
2659,jmQ9aKNGWIE,SBM Label,Jan-rapowanie & NOCNY - Pilot (official video),1751,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT3M9S,sd,false
2660,lkGD9jmJTwg,SBM Label,Jan-rapowanie & NOCNY feat. Vito Bambino - Co ja wiem?,638,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT2M58S,hd,false
2661,shG9dmRAAZs,SBM Label,Jan-rapowanie & NOCNY - Nie pomogę,637,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT3M15S,hd,false
2662,z3YO9t0kH48,SBM Label,Jan-rapowanie & NOCNY - Dziewczyny z klasy,642,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-24T23:00:40Z,PT3M25S,hd,false
2663,uAfbKyLXJnE,SBM Label,KACPERCZYK - Sny,1510,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-21T12:59:50Z,PT3M32S,hd,false
2664,B3DoGcKuG7k,SBM Label,KACPERCZYK feat. Ten Typ Mes - 14.02,1424,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-14T13:59:09Z,PT3M44S,hd,false
2665,g7Y2lJaT4-Q,SBM Label,Mata - Lezore,1542,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-09T15:07:32Z,PT4M30S,hd,false
2666,JNqGgZwFTtU,SBM Label,"Uwaga, Smoki!",544,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-02-07T13:58:55Z,PT4M11S,hd,false
2667,DTKpGFxBQQg,SBM Label,Deys / Grimmy - Młody Boguś (prod. Ramzes),630,"['deys', 'grimmy', 'brawurowo i pusto', 'hashashins']",2020-02-06T14:59:30Z,PT3M32S,hd,false
2668,YHvRhtPVEIU,SBM Label,KACPERCZYK - Chwile (video),589,"['sb', 'maffija', 'sbmaffija', 'sbm', 'kacperczyk']",2020-02-04T13:59:07Z,PT3M6S,hd,false
2669,UixtanZTVC0,SBM Label,BIAŁAS ZABIŁ CZŁOWIEKA (film),2067,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:29Z,PT5M55S,hd,false
2670,zURY9aiun34,SBM Label,Białas ft. White 2115 - Sweet Home (prod. PSR),563,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:26Z,PT3M16S,hd,false
2671,1AGBKfw14tw,SBM Label,Białas ft. Bedoes - Zło jest wszędzie (prod. Lanek),599,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT2M46S,hd,false
2672,8j5UD_um7Nw,SBM Label,Białas - Skit 1,444,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT21S,hd,false
2673,FOlTHjPccQQ,SBM Label,Białas ft. ADM - Ból dupy (prod. Got Barss),582,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT3M46S,hd,false
2674,NXG88yUYwBI,SBM Label,Białas - Skit 2,464,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT32S,hd,false
2675,OfxD7oAOmP0,SBM Label,Białas ft. Szpaku - Smutne miasteczko (prod. Deemz),604,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT3M20S,hd,false
2676,S_93qZJIelg,SBM Label,Białas ft. Beteo - Pasy (prod. Lanek),582,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT2M59S,hd,false
2677,eDhWh3OgUus,SBM Label,Białas - Skit 4,469,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT17S,hd,false
2678,lNl-AXEktAY,SBM Label,Białas ft. Mata - Drift (prod. Lanek),508,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT2M47S,hd,false
2679,tGuuq0WPSt4,SBM Label,Białas - Skit 3,464,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-31T23:01:03Z,PT12S,hd,false
2680,VeAzJK0LxQg,SBM Label,Próba Generalna,318,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-28T16:57:58Z,PT4M18S,hd,false
2681,YlY71g3kzDU,SBM Label,Mata - Piszę to na matmie,459,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:34:06Z,PT4M18S,hd,false
2682,cd8A6VNLZ7k,SBM Label,Mata - Wino Sangrita (s01e01),455,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:34:04Z,PT4M55S,hd,false
2683,jdxINVwI_po,SBM Label,Mata - Homo Ludens,448,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:34:01Z,PT3M22S,hd,false
2684,WwkSrNMI8SU,SBM Label,Mata - Hallelujah (cover),485,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:58Z,PT1M35S,hd,false
2685,ajaWDizEdgU,SBM Label,Mata - Intro (do nauki),440,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:55Z,PT40S,hd,false
2686,rEziOlg30fw,SBM Label,Mata - Nero,504,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:52Z,PT3M18S,hd,false
2687,TjuBl7hnO6U,SBM Label,Mata - Cafe PRL,666,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:48Z,PT3M29S,hd,false
2688,tXKh6P10vSY,SBM Label,Mata - Żółte flamastry i grube katechetki,504,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:45Z,PT5M11S,hd,false
2689,NXnIdVUMsWo,SBM Label,"Mata feat. Adam, Szczepan, Wyguś - GOMBAO 33",468,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:42Z,PT5M41S,hd,false
2690,GJEylqoVquc,SBM Label,Mata feat. Jerzy Bralczyk - Konkubinat,454,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-18T14:33:37Z,PT3M49S,hd,false
2691,NBZAae7FVSw,SBM Label,KACPERCZYK feat. Ralph Kaminski - Blask (lyric video),735,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-12T13:56:43Z,PT3M49S,hd,false
2692,bWH25pdO4bU,SBM Label,Solar - The Good Place (prod. MIYO),523,"['sb', 'maffija', 'sbmaffija', 'sbm']",2020-01-07T13:57:03Z,PT2M57S,hd,false
2693,j8rWJJEfya0,SBM Label,Beteo - Jeans (prod. Got Barss) video,1349,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-12-28T14:55:31Z,PT3M39S,hd,false
2694,TckzIp4-uGE,SBM Label,Solar - Boarding 2019 (prod. 808bros),1394,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-12-27T17:10:39Z,PT3M42S,hd,false
2695,_sd9zWl1zw8,SBM Label,Jan Szpakowanie 3 feat. DJ Serio92 prod. Soulpete,175,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-12-24T15:57:42Z,PT3M,hd,false
2696,uFueCwziQE4,SBM Label,White 2115 - Gubię kroki,954,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-12-20T14:16:24Z,PT2M23S,hd,false
2697,wTAibxp37vE,SBM Label,Mata - Patointeligencja,1091,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-12-11T14:00:00Z,PT4M21S,hd,true
2698,74awmTEOSOs,SBM Label,Bedoes & Lanek - VOGUE,1813,,2019-11-30T13:35:41Z,PT4M2S,hd,false
2699,04-PI2tqsDA,SBM Label,Bedoes & Lanek - Gdzie jest Eis? (to dla Was),618,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:04:22Z,PT2M36S,hd,false
2700,kR-ib5HrNcU,SBM Label,Bedoes & Lanek feat. Blacha 2115 - Playboy (dla Lanka),719,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:04:05Z,PT3M22S,hd,false
2701,fBj08oBVUrI,SBM Label,Bedoes & Lanek feat. Smxkey Nunno - Fendi (poznaliśmy się w studio),735,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:03:43Z,PT3M16S,hd,false
2702,Kwdhzk0tGiM,SBM Label,Bedoes & Lanek feat. KUQE 2115 - Łzy (pierwszy numer na tej płycie),773,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:02:52Z,PT2M55S,hd,false
2703,4Wjw0MlibFo,SBM Label,Bedoes & Lanek feat. Malik Montana - Fresh Prince (trill 4ever),734,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:02:29Z,PT2M51S,hd,false
2704,7sbfCddbnVY,SBM Label,Bedoes & Lanek - Lesbijki,598,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:02:06Z,PT3M5S,hd,false
2705,3KbKSOJ4P4s,SBM Label,Bedoes & Lanek - Smoki,595,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:01:04Z,PT3M58S,hd,false
2706,mI_wbQ7542A,SBM Label,Bedoes & Lanek feat. Mr. Polska - Polaco (to też),711,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:00:45Z,PT2M35S,hd,false
2707,MGJj6_edCCk,SBM Label,Bedoes & Lanek - Anarchia 2019 (zawsze chciałem to zrobić),631,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:00:24Z,PT2M44S,hd,false
2708,YShJHtEP82U,SBM Label,"Bedoes & Lanek feat. Kosa, White 2115 - Wschód (lubię zapierdalać)",804,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-28T23:00:08Z,PT4M10S,hd,false
2709,rJpzRXFaRRQ,SBM Label,"Bedoes & Lanek feat. Białas, Taco Hemingway - SAUVAGE",818,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-27T20:02:49Z,PT4M47S,hd,false
2710,LiCF3C_Ht5Q,SBM Label,Platynowy Książę,359,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-19T13:57:32Z,PT3M51S,hd,false
2711,QLA7AzFtqRI,SBM Label,Bedoes & Lanek feat. DJ Johny - Brzydkie Rzeczy,1327,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-17T13:10:15Z,PT3M23S,hd,false
2712,cpmWu9n7LaM,SBM Label,Bedoes & Lanek - 1998 (mam to we krwi),710,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-10T11:15:03Z,PT3M59S,hd,false
2713,2p2Nn-A8xTA,SBM Label,Solar - Kaszelek (prod. DrySkull),569,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-11-06T16:58:32Z,PT2M42S,hd,false
2714,KvAQaKvrOuc,SBM Label,Adi Nowak - Hello Win! (prod. SARNULA),1435,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-31T14:00:00Z,PT3M41S,hd,false
2715,7gAnnvDIH8Y,SBM Label,Bedoes & Lanek - Opowieści z Doliny Smoków,847,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-28T13:59:58Z,PT3M45S,hd,false
2716,9iKy0AxKLm4,SBM Label,White 2115 - Wampir (prod. Kubi Producent),618,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:57:05Z,PT2M30S,hd,false
2717,Zk1jNkhBCjc,SBM Label,White 2115 - Triple S (prod. Faded Dollars),617,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:59Z,PT3M1S,hd,false
2718,Ehz9jlp8xSg,SBM Label,White 2115 - Na Zawsze (prod. Black Rose Beatz),533,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:53Z,PT3M10S,hd,false
2719,ejiuiIO6Qa0,SBM Label,White 2115 - Młody Książę (prod. Chivas),563,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:46Z,PT2M7S,hd,false
2720,aJaCVUPA0dk,SBM Label,White 2115 - M550i feat. PlanBe (prod. Faded Dollars),696,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:40Z,PT3M6S,hd,false
2721,WC4WdjK4SBI,SBM Label,White 2115 - Flesz (prod. Faded Dollars),614,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:34Z,PT2M30S,hd,false
2722,cCA5ImA-NJ4,SBM Label,White 2115 - D. Evil (prod. Boyfifty x Tundra Beats),537,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:28Z,PT2M48S,hd,false
2723,qzsrTUYysa4,SBM Label,White 2115 - Byliśmy tu (prod. Born Hero),527,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T18:56:22Z,PT2M26S,hd,false
2724,Gu8RP0x0lXk,SBM Label,White 2115 - GTR (prod. Chivas),554,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T17:00:20Z,PT2M47S,hd,false
2725,MVscBi0bNiY,SBM Label,White 2115  - Nie Chcę (prod. Chivas),559,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T17:00:10Z,PT3M21S,hd,false
2726,w1RJFXxo-2s,SBM Label,"White 2115 - AMG feat. Malik Montana, Pablo 2115 (prod. Chivas)",753,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T17:00:02Z,PT2M45S,hd,false
2727,09P6kqF9D7I,SBM Label,White 2115 - John Travolta feat. Żabson (prod. Buggy Beats),614,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T16:59:55Z,PT3M26S,hd,false
2728,9ErPBIDQSqk,SBM Label,White 2115 - Rok feat. KUQE 2115 (prod. apostle),594,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-27T16:59:42Z,PT2M42S,hd,false
2729,ySPsPsNV9XY,SBM Label,White 2115 - DMC (prod. Faded Dollars),785,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-25T12:57:21Z,PT3M13S,hd,false
2730,vxbHriySuQw,SBM Label,White 2115 - Pałac (prod.  Buggy Beats),450,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-20T12:57:34Z,PT3M6S,hd,false
2731,SmMLOZltgh8,SBM Label,Bedoes & Lanek - Jesteś ładniejsza niż na zdjęciach (na zawsze),674,"['sb', 'maffija', 'sbmaffija', 'sbm', 'bedoes', '2115']",2019-10-17T12:58:48Z,PT3M38S,hd,false
2732,d8n1Crr9Lgs,SBM Label,White 2115 - Trzy Butelki (prod. Chivas),1689,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-15T12:58:47Z,PT2M51S,hd,false
2733,v46mWxMOe-k,SBM Label,KACPERCZYK - H4R1BO,698,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-13T15:59:10Z,PT2M51S,hd,false
2734,XPiJR-K05Xs,SBM Label,Solar - Jest Cool (prod. Faded Dollars),581,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-11T14:57:03Z,PT3M50S,hd,false
2735,78qkddBPvq4,SBM Label,Solar feat. bastaboiz - Voodoo (prod. Deemz),638,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-11T12:56:33Z,PT3M21S,hd,false
2736,pF8sQfyn-J0,SBM Label,Solar - Kosmiczny Pył (prod. Sokos),571,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-11T11:13:52Z,PT3M10S,hd,false
2737,kPeUZ9U9jhE,SBM Label,White 2115 feat. Jan-rapowanie - +48 (prod. Faded Dollars),734,"['sb', 'maffija', 'sbmaffija', 'sbm', 'white', '2115']",2019-10-10T12:59:20Z,PT2M43S,hd,false
2738,GYZNyT4bCNY,SBM Label,Solar - Claire (prod. Sokos),550,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-09T18:39:08Z,PT2M42S,hd,false
2739,1fp-iFhD8vA,SBM Label,Solar - Showreel (prod. Faded Dollars),567,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-09T16:23:11Z,PT3M6S,hd,false
2740,yvl46Yhy6oE,SBM Label,Solar - Akuku (prod. Lanek),1131,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-08T13:29:07Z,PT2M57S,hd,false
2741,TwYAlDe8ypY,SBM Label,Moli - 1989 (prod. Faded Dollars),609,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-07T12:59:25Z,PT4M10S,hd,false
2742,78Gsa9YMPmY,SBM Label,Solar feat. Gverilla - Syntetyczny Bóg (prod. Black Rose Beatz),676,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-06T17:27:33Z,PT2M58S,hd,false
2743,fW00PxZxrCU,SBM Label,MATA MONTANA,1539,"['sb', 'maffija', 'sbmaffija', 'sbm', 'mata', 'montana', 'hannah montana']",2019-10-03T19:58:29Z,PT3M25S,hd,false
2744,q2wsBAYSxnY,SBM Label,WSZYSTKO JEST NOWE,417,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-10-02T12:57:48Z,PT3M19S,hd,false
2745,DJVGh1Sm3cM,SBM Label,Solar - Papugi Zielone (prod. Ocean Beats),490,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-30T13:56:28Z,PT1M49S,hd,false
2746,o5Szu-7N3YQ,SBM Label,Solar - Dom (prod. NOCNY x Almira),616,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-28T11:49:59Z,PT3M42S,hd,false
2747,qEl63IzmE80,SBM Label,Solar feat. Szpaku - Vantablack (prod. Got Barss),647,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-26T14:27:51Z,PT3M33S,hd,false
2748,jbNSFiuUEOs,SBM Label,Solar - BIPOLAR $$$HIT (prod. Faded Dollars x NOCNY),661,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-25T16:57:51Z,PT2M49S,hd,false
2749,l9wEHm_lKBo,SBM Label,White 2115 feat. ЛУНA - Intruz,2303,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-24T12:58:19Z,PT3M32S,hd,false
2750,APw8otQpeds,SBM Label,Solar - Chleba bezglutenowego i igrzysk (prod. SHDOW),574,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-23T17:01:26Z,PT2M44S,hd,false
2751,5v-km2tGF0U,SBM Label,Solar feat. Holak - Know-how (prod. Bownik),1125,"['sb', 'maffija', 'sbmaffija', 'sbm', 'holak']",2019-09-22T18:58:12Z,PT3M15S,hd,false
2752,H-DaMSYUTuY,SBM Label,Solar - Fuego (prod. SHDOW),547,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-21T15:58:22Z,PT3M8S,hd,false
2753,AzN2Fi_g7Qc,SBM Label,Solar - 10513 (prod. Lanek),609,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-20T12:57:17Z,PT3M27S,hd,false
2754,mLamgYmSOkE,SBM Label,HELIDROP,485,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-19T16:59:02Z,PT2M51S,hd,false
2755,LEZvZxBlnq0,SBM Label,Solar - Final Call (prod. APmg),918,"['sbmaffija', 'sbm', 'solar', 'final call', 'pokój zero', 'pokój 0']",2019-09-16T19:58:39Z,PT3M4S,hd,false
2756,33ZhEyLsX60,SBM Label,Solar feat. Bedoes  - Jestem Zdrowy (prod. NOCNY),1952,"['sb', 'maffija', 'sbmaffija', 'sbm', 'solar', 'bedoes']",2019-09-12T12:58:12Z,PT3M30S,hd,false
2757,FQchcmJ3PQ0,SBM Label,CAŁA PLAŻA SKACZE! | PLHHF 2019 | SBM VLOG,521,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-09-02T12:58:26Z,PT11M55S,hd,false
2758,gstqHaBEe4o,SBM Label,White 2115 - Traproom (prod. Tomekzylmusic),658,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-08-29T12:58:41Z,PT3M9S,hd,false
2759,o6BOPv7BCSw,SBM Label,Jan-rapowanie & Kuba Karaś - Jak Chciałbym Żyć,2140,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-08-27T12:59:11Z,PT3M46S,hd,false
2760,3TiwaCDUGiU,SBM Label,"Solar feat. KACPERCZYK, Mata, Jan-rapowanie - Zobaczymy",822,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-08-22T13:00:09Z,PT4M7S,hd,false
2761,9hYaW-rkxSg,SBM Label,Nadeszło lato - Giżycko i Zator! | SBM Vlog,494,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-08-06T15:57:39Z,PT11M31S,hd,false
2762,cApiDfiCHz8,SBM Label,Jan - rapowanie na Open'erze | VLOG,550,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-31T13:06:03Z,PT4M12S,hd,false
2763,eTGB3ZHHXiE,SBM Label,Solar - Obłęd (Madkid remix),661,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-25T14:57:20Z,PT4M14S,hd,false
2764,cw72VdDn8r0,SBM Label,BEDOES & LANEK - FPS,592,"['sb', 'maffija', 'sbmaffija', 'sbm', 'bedoes']",2019-07-23T16:35:39Z,PT2M38S,hd,false
2765,-eQd6P2RBWs,SBM Label,"Bedoes, Jan - rapowanie i Solar na H&M Loves Music | SBM Vlog",637,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-21T19:28:13Z,PT9M22S,hd,false
2766,8QzF5qeP9bg,SBM Label,Nowak vel Nowaczyński & NOCNY -  Zdjęcia oczami ft. Jaźnicka,845,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T11:04:36Z,PT3M45S,hd,false
2767,6D6HSB-17PI,SBM Label,Nowak vel Nowaczyński & NOCNY - Tygrys,789,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T11:02:56Z,PT3M23S,hd,false
2768,Iqw9gXEH6VU,SBM Label,Nowak vel Nowaczyński & NOCNY - Chrupkie,789,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T11:02:31Z,PT4M4S,hd,false
2769,lAUwzHjLeec,SBM Label,Nowak vel Nowaczyński & NOCNY - Zabić świat,789,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T11:00:01Z,PT3M21S,hd,false
2770,jGiv0UZLvmQ,SBM Label,Nowak vel Nowaczyński & NOCNY - Tylko sen ft. bastaboiz,999,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:57:18Z,PT3M20S,hd,false
2771,d3PoqcN8Ua0,SBM Label,Nowak vel Nowaczyński & NOCNY - Killer feature ft. Solar,861,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:56:43Z,PT3M15S,hd,false
2772,AhrDnClgnF0,SBM Label,Nowak vel Nowaczyński & NOCNY - Kamikaze,788,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:56:26Z,PT3M27S,hd,false
2773,S_yOkDIoa0I,SBM Label,Nowak vel Nowaczyński & NOCNY - Modlitwa (czyta Kamil Pruban),788,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:56:03Z,PT26S,hd,false
2774,7WFXucQyWMU,SBM Label,Nowak vel Nowaczyński & NOCNY - Nieśmiałoodważna,843,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:55:42Z,PT3M41S,hd,false
2775,igmV9f8xUXs,SBM Label,"Nowak vel Nowaczyński & NOCNY - Popiół ft. Rosalie, Holak",933,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:55:17Z,PT3M2S,hd,false
2776,0StMqqqZG4Q,SBM Label,Nowak vel Nowaczyński & NOCNY - Do łóżka,831,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:54:02Z,PT3M16S,hd,false
2777,O4zS2yH65Nw,SBM Label,Nowak vel Nowaczyński & NOCNY - Nowe powietrze,832,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:53:21Z,PT3M30S,hd,false
2778,iO9dHbkMLm8,SBM Label,Nowak vel Nowaczyński & NOCNY - Wdech (czyta Kamil Pruban),778,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:53:02Z,PT14S,hd,false
2779,kTC-3RZaG0M,SBM Label,Nowak vel Nowaczyński & NOCNY - Diament,831,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:52:43Z,PT3M36S,hd,false
2780,3EqJ_z-rBLo,SBM Label,Nowak vel Nowaczyński & NOCNY - In,716,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-19T10:52:14Z,PT16S,hd,false
2781,dtIglEUIDlg,SBM Label,"Bedoes & Lanek - HARDCORE PLEASURE feat. Flexxy 2115, Kuqe 2115",780,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-18T12:56:47Z,PT2M24S,hd,false
2782,K2w_fKZ9Kqs,SBM Label,SOLAR 0001,423,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-17T14:57:13Z,PT1M13S,hd,false
2783,iHc0oae0hUc,SBM Label,Nowak vel Nowaczyński & NOCNY - Na afterze,1386,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-16T12:57:11Z,PT2M55S,hd,false
2784,36_FhiOavbE,SBM Label,Beteo - Sny z ulicy (prod. Traperhoff & Icy),584,"['sb', 'maffija', 'sbmaffija', 'sbm']",2019-07-14T17:58:22Z,PT2M31S,hd,false
2785,ZKDaerZS9rk,SBM Label,SBM SPACE BBQ - 29.06 - RELACJA #StrongerByMovement,127,"['sb', 'maffija', 'sbmaffija', 'sbm', 'strongerbymovement', 'grill', 'bbq', 'chill', 'Solar', 'Białas', 'Mata', 'Yah00', 'DjLazy']",2019-07-13T10:45:56Z,PT1M14S,hd,false
